nnz,mat_size,std_row,N,CUDA_cores,bandwidth,L2_cache,tag
837936,3517676100,24.661814,1,2944,448,4096,3
837936,3517676100,24.661814,2,2944,448,4096,3
837936,3517676100,24.661814,4,2944,448,4096,3
837936,3517676100,24.661814,8,2944,448,4096,0
837936,3517676100,24.661814,16,2944,448,4096,0
837936,3517676100,24.661814,32,2944,448,4096,0
837936,3517676100,24.661814,64,2944,448,4096,0
837936,3517676100,24.661814,128,2944,448,4096,0
6115633,12787312561,82.377077,1,2944,448,4096,3
6115633,12787312561,82.377077,2,2944,448,4096,1
6115633,12787312561,82.377077,4,2944,448,4096,1
6115633,12787312561,82.377077,8,2944,448,4096,0
6115633,12787312561,82.377077,16,2944,448,4096,0
6115633,12787312561,82.377077,32,2944,448,4096,0
6115633,12787312561,82.377077,64,2944,448,4096,0
6115633,12787312561,82.377077,128,2944,448,4096,0
8884839,17721733129,103.182477,1,2944,448,4096,3
8884839,17721733129,103.182477,2,2944,448,4096,1
8884839,17721733129,103.182477,4,2944,448,4096,1
8884839,17721733129,103.182477,8,2944,448,4096,0
8884839,17721733129,103.182477,16,2944,448,4096,0
8884839,17721733129,103.182477,32,2944,448,4096,0
8884839,17721733129,103.182477,64,2944,448,4096,0
8884839,17721733129,103.182477,128,2944,448,4096,0
1418056,84731059396,2.963051,1,2944,448,4096,7
1418056,84731059396,2.963051,2,2944,448,4096,3
1418056,84731059396,2.963051,4,2944,448,4096,3
1418056,84731059396,2.963051,8,2944,448,4096,0
1418056,84731059396,2.963051,16,2944,448,4096,0
1418056,84731059396,2.963051,32,2944,448,4096,0
1418056,84731059396,2.963051,64,2944,448,4096,0
1418056,84731059396,2.963051,128,2944,448,4096,0
5970947,3763699801,224.659823,1,2944,448,4096,7
5970947,3763699801,224.659823,2,2944,448,4096,1
5970947,3763699801,224.659823,4,2944,448,4096,1
5970947,3763699801,224.659823,8,2944,448,4096,1
5970947,3763699801,224.659823,16,2944,448,4096,0
5970947,3763699801,224.659823,32,2944,448,4096,0
5970947,3763699801,224.659823,64,2944,448,4096,0
5970947,3763699801,224.659823,128,2944,448,4096,0
18488476,71875465216,105.387553,1,2944,448,4096,3
18488476,71875465216,105.387553,2,2944,448,4096,1
18488476,71875465216,105.387553,4,2944,448,4096,1
18488476,71875465216,105.387553,8,2944,448,4096,0
18488476,71875465216,105.387553,16,2944,448,4096,0
18488476,71875465216,105.387553,32,2944,448,4096,0
18488476,71875465216,105.387553,64,2944,448,4096,0
18488476,71875465216,105.387553,128,2944,448,4096,0
3381809,3763699801,134.600575,1,2944,448,4096,0
3381809,3763699801,134.600575,2,2944,448,4096,1
3381809,3763699801,134.600575,4,2944,448,4096,1
3381809,3763699801,134.600575,8,2944,448,4096,0
3381809,3763699801,134.600575,16,2944,448,4096,0
3381809,3763699801,134.600575,32,2944,448,4096,0
3381809,3763699801,134.600575,64,2944,448,4096,0
3381809,3763699801,134.600575,128,2944,448,4096,0
390607,183196225,10.819591,1,2944,448,4096,7
390607,183196225,10.819591,2,2944,448,4096,1
390607,183196225,10.819591,4,2944,448,4096,1
390607,183196225,10.819591,8,2944,448,4096,0
390607,183196225,10.819591,16,2944,448,4096,0
390607,183196225,10.819591,32,2944,448,4096,0
390607,183196225,10.819591,64,2944,448,4096,0
390607,183196225,10.819591,128,2944,448,4096,0
1703365,4477884889,3.514236,1,2944,448,4096,7
1703365,4477884889,3.514236,2,2944,448,4096,0
1703365,4477884889,3.514236,4,2944,448,4096,0
1703365,4477884889,3.514236,8,2944,448,4096,0
1703365,4477884889,3.514236,16,2944,448,4096,0
1703365,4477884889,3.514236,32,2944,448,4096,0
1703365,4477884889,3.514236,64,2944,448,4096,0
1703365,4477884889,3.514236,128,2944,448,4096,0
7892195,12765610225,90.150798,1,2944,448,4096,4
7892195,12765610225,90.150798,2,2944,448,4096,1
7892195,12765610225,90.150798,4,2944,448,4096,1
7892195,12765610225,90.150798,8,2944,448,4096,0
7892195,12765610225,90.150798,16,2944,448,4096,0
7892195,12765610225,90.150798,32,2944,448,4096,0
7892195,12765610225,90.150798,64,2944,448,4096,0
7892195,12765610225,90.150798,128,2944,448,4096,0
8451395,12765610225,94.54017,1,2944,448,4096,3
8451395,12765610225,94.54017,2,2944,448,4096,1
8451395,12765610225,94.54017,4,2944,448,4096,1
8451395,12765610225,94.54017,8,2944,448,4096,0
8451395,12765610225,94.54017,16,2944,448,4096,0
8451395,12765610225,94.54017,32,2944,448,4096,0
8451395,12765610225,94.54017,64,2944,448,4096,0
8451395,12765610225,94.54017,128,2944,448,4096,0
9080404,23637832516,15.409499,1,2944,448,4096,3
9080404,23637832516,15.409499,2,2944,448,4096,1
9080404,23637832516,15.409499,4,2944,448,4096,1
9080404,23637832516,15.409499,8,2944,448,4096,0
9080404,23637832516,15.409499,16,2944,448,4096,0
9080404,23637832516,15.409499,32,2944,448,4096,0
9080404,23637832516,15.409499,64,2944,448,4096,0
9080404,23637832516,15.409499,128,2944,448,4096,0
32297325,2.07E+12,22.304119,1,2944,448,4096,7
32297325,2.07E+12,22.304119,2,2944,448,4096,1
32297325,2.07E+12,22.304119,4,2944,448,4096,0
32297325,2.07E+12,22.304119,8,2944,448,4096,0
32297325,2.07E+12,22.304119,16,2944,448,4096,0
32297325,2.07E+12,22.304119,32,2944,448,4096,0
32297325,2.07E+12,22.304119,64,2944,448,4096,0
32297325,2.07E+12,22.304119,128,2944,448,4096,0
1831183,8101067625,2.595975,1,2944,448,4096,7
1831183,8101067625,2.595975,2,2944,448,4096,0
1831183,8101067625,2.595975,4,2944,448,4096,0
1831183,8101067625,2.595975,8,2944,448,4096,0
1831183,8101067625,2.595975,16,2944,448,4096,0
1831183,8101067625,2.595975,32,2944,448,4096,0
1831183,8101067625,2.595975,64,2944,448,4096,0
1831183,8101067625,2.595975,128,2944,448,4096,0
6080381,78877228875,2.370963,1,2944,448,4096,7
6080381,78877228875,2.370963,2,2944,448,4096,0
6080381,78877228875,2.370963,4,2944,448,4096,0
6080381,78877228875,2.370963,8,2944,448,4096,0
6080381,78877228875,2.370963,16,2944,448,4096,0
6080381,78877228875,2.370963,32,2944,448,4096,0
6080381,78877228875,2.370963,64,2944,448,4096,0
6080381,78877228875,2.370963,128,2944,448,4096,0
14488881,4.40E+11,2.105097,1,2944,448,4096,7
14488881,4.40E+11,2.105097,2,2944,448,4096,3
14488881,4.40E+11,2.105097,4,2944,448,4096,3
14488881,4.40E+11,2.105097,8,2944,448,4096,3
14488881,4.40E+11,2.105097,16,2944,448,4096,0
14488881,4.40E+11,2.105097,32,2944,448,4096,0
14488881,4.40E+11,2.105097,64,2944,448,4096,0
14488881,4.40E+11,2.105097,128,2944,448,4096,0
25978098,1.48E+12,1.977632,1,2944,448,4096,3
25978098,1.48E+12,1.977632,2,2944,448,4096,3
25978098,1.48E+12,1.977632,4,2944,448,4096,3
25978098,1.48E+12,1.977632,8,2944,448,4096,3
25978098,1.48E+12,1.977632,16,2944,448,4096,0
25978098,1.48E+12,1.977632,32,2944,448,4096,0
25978098,1.48E+12,1.977632,64,2944,448,4096,0
25978098,1.48E+12,1.977632,128,2944,448,4096,0
35590540,3.03E+12,2.154953,1,2944,448,4096,7
35590540,3.03E+12,2.154953,2,2944,448,4096,5
35590540,3.03E+12,2.154953,4,2944,448,4096,3
35590540,3.03E+12,2.154953,8,2944,448,4096,3
35590540,3.03E+12,2.154953,16,2944,448,4096,0
35590540,3.03E+12,2.154953,32,2944,448,4096,0
35590540,3.03E+12,2.154953,64,2944,448,4096,0
35590540,3.03E+12,2.154953,128,2944,448,4096,0
37322725,3.74E+12,2.856654,1,2944,448,4096,3
37322725,3.74E+12,2.856654,2,2944,448,4096,3
37322725,3.74E+12,2.856654,4,2944,448,4096,3
37322725,3.74E+12,2.856654,8,2944,448,4096,3
37322725,3.74E+12,2.856654,16,2944,448,4096,0
37322725,3.74E+12,2.856654,32,2944,448,4096,0
37322725,3.74E+12,2.856654,64,2944,448,4096,0
37322725,3.74E+12,2.856654,128,2944,448,4096,0
29893084,2.75E+12,4.138269,1,2944,448,4096,7
29893084,2.75E+12,4.138269,2,2944,448,4096,5
29893084,2.75E+12,4.138269,4,2944,448,4096,3
29893084,2.75E+12,4.138269,8,2944,448,4096,3
29893084,2.75E+12,4.138269,16,2944,448,4096,0
29893084,2.75E+12,4.138269,32,2944,448,4096,0
29893084,2.75E+12,4.138269,64,2944,448,4096,0
29893084,2.75E+12,4.138269,128,2944,448,4096,0
18174775,1.18E+12,6.067971,1,2944,448,4096,7
18174775,1.18E+12,6.067971,2,2944,448,4096,5
18174775,1.18E+12,6.067971,4,2944,448,4096,3
18174775,1.18E+12,6.067971,8,2944,448,4096,3
18174775,1.18E+12,6.067971,16,2944,448,4096,0
18174775,1.18E+12,6.067971,32,2944,448,4096,0
18174775,1.18E+12,6.067971,64,2944,448,4096,0
18174775,1.18E+12,6.067971,128,2944,448,4096,0
8251000,2.88E+11,9.011266,1,2944,448,4096,7
8251000,2.88E+11,9.011266,2,2944,448,4096,3
8251000,2.88E+11,9.011266,4,2944,448,4096,3
8251000,2.88E+11,9.011266,8,2944,448,4096,3
8251000,2.88E+11,9.011266,16,2944,448,4096,0
8251000,2.88E+11,9.011266,32,2944,448,4096,0
8251000,2.88E+11,9.011266,64,2944,448,4096,0
8251000,2.88E+11,9.011266,128,2944,448,4096,0
2695430,36710384922,13.538567,1,2944,448,4096,7
2695430,36710384922,13.538567,2,2944,448,4096,3
2695430,36710384922,13.538567,4,2944,448,4096,3
2695430,36710384922,13.538567,8,2944,448,4096,0
2695430,36710384922,13.538567,16,2944,448,4096,0
2695430,36710384922,13.538567,32,2944,448,4096,0
2695430,36710384922,13.538567,64,2944,448,4096,0
2695430,36710384922,13.538567,128,2944,448,4096,0
593892,2213907996,20.192329,1,2944,448,4096,7
593892,2213907996,20.192329,2,2944,448,4096,3
593892,2213907996,20.192329,4,2944,448,4096,1
593892,2213907996,20.192329,8,2944,448,4096,3
593892,2213907996,20.192329,16,2944,448,4096,0
593892,2213907996,20.192329,32,2944,448,4096,0
593892,2213907996,20.192329,64,2944,448,4096,0
593892,2213907996,20.192329,128,2944,448,4096,0
117954,348666246,0.024697,1,2944,448,4096,3
117954,348666246,0.024697,2,2944,448,4096,0
117954,348666246,0.024697,4,2944,448,4096,0
117954,348666246,0.024697,8,2944,448,4096,0
117954,348666246,0.024697,16,2944,448,4096,0
117954,348666246,0.024697,32,2944,448,4096,0
117954,348666246,0.024697,64,2944,448,4096,0
117954,348666246,0.024697,128,2944,448,4096,0
512084,2397277444,2.328823,1,2944,448,4096,7
512084,2397277444,2.328823,2,2944,448,4096,0
512084,2397277444,2.328823,4,2944,448,4096,0
512084,2397277444,2.328823,8,2944,448,4096,0
512084,2397277444,2.328823,16,2944,448,4096,0
512084,2397277444,2.328823,32,2944,448,4096,0
512084,2397277444,2.328823,64,2944,448,4096,0
512084,2397277444,2.328823,128,2944,448,4096,0
11174185,3.47E+11,20.668633,1,2944,448,4096,7
11174185,3.47E+11,20.668633,2,2944,448,4096,1
11174185,3.47E+11,20.668633,4,2944,448,4096,1
11174185,3.47E+11,20.668633,8,2944,448,4096,0
11174185,3.47E+11,20.668633,16,2944,448,4096,0
11174185,3.47E+11,20.668633,32,2944,448,4096,0
11174185,3.47E+11,20.668633,64,2944,448,4096,0
11174185,3.47E+11,20.668633,128,2944,448,4096,0
2164210,1011367204,360.302936,1,2944,448,4096,3
2164210,1011367204,360.302936,2,2944,448,4096,1
2164210,1011367204,360.302936,4,2944,448,4096,1
2164210,1011367204,360.302936,8,2944,448,4096,1
2164210,1011367204,360.302936,16,2944,448,4096,1
2164210,1011367204,360.302936,32,2944,448,4096,2
2164210,1011367204,360.302936,64,2944,448,4096,2
2164210,1011367204,360.302936,128,2944,448,4096,0
4248286,3851940096,356.023376,1,2944,448,4096,3
4248286,3851940096,356.023376,2,2944,448,4096,1
4248286,3851940096,356.023376,4,2944,448,4096,1
4248286,3851940096,356.023376,8,2944,448,4096,1
4248286,3851940096,356.023376,16,2944,448,4096,1
4248286,3851940096,356.023376,32,2944,448,4096,0
4248286,3851940096,356.023376,64,2944,448,4096,2
4248286,3851940096,356.023376,128,2944,448,4096,0
9323427,281669089,1233.52026,1,2944,448,4096,3
9323427,281669089,1233.52026,2,2944,448,4096,1
9323427,281669089,1233.52026,4,2944,448,4096,1
9323427,281669089,1233.52026,8,2944,448,4096,1
9323427,281669089,1233.52026,16,2944,448,4096,1
9323427,281669089,1233.52026,32,2944,448,4096,0
9323427,281669089,1233.52026,64,2944,448,4096,0
9323427,281669089,1233.52026,128,2944,448,4096,0
519260,301404321,37.018547,1,2944,448,4096,7
519260,301404321,37.018547,2,2944,448,4096,1
519260,301404321,37.018547,4,2944,448,4096,1
519260,301404321,37.018547,8,2944,448,4096,0
519260,301404321,37.018547,16,2944,448,4096,0
519260,301404321,37.018547,32,2944,448,4096,0
519260,301404321,37.018547,64,2944,448,4096,0
519260,301404321,37.018547,128,2944,448,4096,0
1021159,301404321,32.050553,1,2944,448,4096,7
1021159,301404321,32.050553,2,2944,448,4096,1
1021159,301404321,32.050553,4,2944,448,4096,1
1021159,301404321,32.050553,8,2944,448,4096,0
1021159,301404321,32.050553,16,2944,448,4096,0
1021159,301404321,32.050553,32,2944,448,4096,0
1021159,301404321,32.050553,64,2944,448,4096,0
1021159,301404321,32.050553,128,2944,448,4096,0
340431,301404321,10.685443,1,2944,448,4096,7
340431,301404321,10.685443,2,2944,448,4096,3
340431,301404321,10.685443,4,2944,448,4096,0
340431,301404321,10.685443,8,2944,448,4096,0
340431,301404321,10.685443,16,2944,448,4096,0
340431,301404321,10.685443,32,2944,448,4096,0
340431,301404321,10.685443,64,2944,448,4096,0
340431,301404321,10.685443,128,2944,448,4096,0
2216736,4492216576,4.80106,1,2944,448,4096,3
2216736,4492216576,4.80106,2,2944,448,4096,0
2216736,4492216576,4.80106,4,2944,448,4096,0
2216736,4492216576,4.80106,8,2944,448,4096,0
2216736,4492216576,4.80106,16,2944,448,4096,0
2216736,4492216576,4.80106,32,2944,448,4096,0
2216736,4492216576,4.80106,64,2944,448,4096,0
2216736,4492216576,4.80106,128,2944,448,4096,0
12387821,50452796689,11.991984,1,2944,448,4096,7
12387821,50452796689,11.991984,2,2944,448,4096,1
12387821,50452796689,11.991984,4,2944,448,4096,1
12387821,50452796689,11.991984,8,2944,448,4096,0
12387821,50452796689,11.991984,16,2944,448,4096,0
12387821,50452796689,11.991984,32,2944,448,4096,0
12387821,50452796689,11.991984,64,2944,448,4096,0
12387821,50452796689,11.991984,128,2944,448,4096,0
5514242,2.09E+12,1.548143,1,2944,448,4096,7
5514242,2.09E+12,1.548143,2,2944,448,4096,0
5514242,2.09E+12,1.548143,4,2944,448,4096,0
5514242,2.09E+12,1.548143,8,2944,448,4096,0
5514242,2.09E+12,1.548143,16,2944,448,4096,0
5514242,2.09E+12,1.548143,32,2944,448,4096,0
5514242,2.09E+12,1.548143,64,2944,448,4096,0
5514242,2.09E+12,1.548143,128,2944,448,4096,0
149532,242144721,110.835363,1,2944,448,4096,7
149532,242144721,110.835363,2,2944,448,4096,3
149532,242144721,110.835363,4,2944,448,4096,3
149532,242144721,110.835363,8,2944,448,4096,2
149532,242144721,110.835363,16,2944,448,4096,2
149532,242144721,110.835363,32,2944,448,4096,2
149532,242144721,110.835363,64,2944,448,4096,2
149532,242144721,110.835363,128,2944,448,4096,2
155246,256352121,112.427359,1,2944,448,4096,7
155246,256352121,112.427359,2,2944,448,4096,3
155246,256352121,112.427359,4,2944,448,4096,3
155246,256352121,112.427359,8,2944,448,4096,2
155246,256352121,112.427359,16,2944,448,4096,2
155246,256352121,112.427359,32,2944,448,4096,2
155246,256352121,112.427359,64,2944,448,4096,2
155246,256352121,112.427359,128,2944,448,4096,2
513072,11167416976,7.890114,1,2944,448,4096,7
513072,11167416976,7.890114,2,2944,448,4096,3
513072,11167416976,7.890114,4,2944,448,4096,3
513072,11167416976,7.890114,8,2944,448,4096,3
513072,11167416976,7.890114,16,2944,448,4096,0
513072,11167416976,7.890114,32,2944,448,4096,0
513072,11167416976,7.890114,64,2944,448,4096,0
513072,11167416976,7.890114,128,2944,448,4096,0
2741935,1.54E+11,0.141753,1,2944,448,4096,3
2741935,1.54E+11,0.141753,2,2944,448,4096,0
2741935,1.54E+11,0.141753,4,2944,448,4096,0
2741935,1.54E+11,0.141753,8,2944,448,4096,0
2741935,1.54E+11,0.141753,16,2944,448,4096,0
2741935,1.54E+11,0.141753,32,2944,448,4096,0
2741935,1.54E+11,0.141753,64,2944,448,4096,0
2741935,1.54E+11,0.141753,128,2944,448,4096,0
428444,1038515076,6.222034,1,2944,448,4096,3
428444,1038515076,6.222034,2,2944,448,4096,3
428444,1038515076,6.222034,4,2944,448,4096,0
428444,1038515076,6.222034,8,2944,448,4096,0
428444,1038515076,6.222034,16,2944,448,4096,0
428444,1038515076,6.222034,32,2944,448,4096,0
428444,1038515076,6.222034,64,2944,448,4096,0
428444,1038515076,6.222034,128,2944,448,4096,0
352807,771172900,15.967294,1,2944,448,4096,7
352807,771172900,15.967294,2,2944,448,4096,3
352807,771172900,15.967294,4,2944,448,4096,3
352807,771172900,15.967294,8,2944,448,4096,2
352807,771172900,15.967294,16,2944,448,4096,2
352807,771172900,15.967294,32,2944,448,4096,0
352807,771172900,15.967294,64,2944,448,4096,0
352807,771172900,15.967294,128,2944,448,4096,0
124126,625800256,3.391163,1,2944,448,4096,3
124126,625800256,3.391163,2,2944,448,4096,3
124126,625800256,3.391163,4,2944,448,4096,3
124126,625800256,3.391163,8,2944,448,4096,2
124126,625800256,3.391163,16,2944,448,4096,0
124126,625800256,3.391163,32,2944,448,4096,0
124126,625800256,3.391163,64,2944,448,4096,0
124126,625800256,3.391163,128,2944,448,4096,0
10768436,48638773764,12.818153,1,2944,448,4096,3
10768436,48638773764,12.818153,2,2944,448,4096,1
10768436,48638773764,12.818153,4,2944,448,4096,1
10768436,48638773764,12.818153,8,2944,448,4096,0
10768436,48638773764,12.818153,16,2944,448,4096,0
10768436,48638773764,12.818153,32,2944,448,4096,0
10768436,48638773764,12.818153,64,2944,448,4096,0
10768436,48638773764,12.818153,128,2944,448,4096,0
31207734,2.24E+12,22.934204,1,2944,448,4096,3
31207734,2.24E+12,22.934204,2,2944,448,4096,1
31207734,2.24E+12,22.934204,4,2944,448,4096,1
31207734,2.24E+12,22.934204,8,2944,448,4096,0
31207734,2.24E+12,22.934204,16,2944,448,4096,0
31207734,2.24E+12,22.934204,32,2944,448,4096,0
31207734,2.24E+12,22.934204,64,2944,448,4096,0
31207734,2.24E+12,22.934204,128,2944,448,4096,0
904522,51229795600,34.34578,1,2944,448,4096,7
904522,51229795600,34.34578,2,2944,448,4096,3
904522,51229795600,34.34578,4,2944,448,4096,3
904522,51229795600,34.34578,8,2944,448,4096,3
904522,51229795600,34.34578,16,2944,448,4096,2
904522,51229795600,34.34578,32,2944,448,4096,2
904522,51229795600,34.34578,64,2944,448,4096,2
904522,51229795600,34.34578,128,2944,448,4096,0
883422,51229795600,31.884192,1,2944,448,4096,4
883422,51229795600,31.884192,2,2944,448,4096,3
883422,51229795600,31.884192,4,2944,448,4096,3
883422,51229795600,31.884192,8,2944,448,4096,3
883422,51229795600,31.884192,16,2944,448,4096,2
883422,51229795600,31.884192,32,2944,448,4096,2
883422,51229795600,31.884192,64,2944,448,4096,2
883422,51229795600,31.884192,128,2944,448,4096,0
6879133,2.11E+13,1.465191,1,2944,448,4096,7
6879133,2.11E+13,1.465191,2,2944,448,4096,0
6879133,2.11E+13,1.465191,4,2944,448,4096,0
6879133,2.11E+13,1.465191,8,2944,448,4096,0
6879133,2.11E+13,1.465191,16,2944,448,4096,0
6879133,2.11E+13,1.465191,32,2944,448,4096,0
6879133,2.11E+13,1.465191,64,2944,448,4096,0
6879133,2.11E+13,1.465191,128,2944,448,4096,0
8733523,3.39E+13,1.472631,1,2944,448,4096,7
8733523,3.39E+13,1.472631,2,2944,448,4096,0
8733523,3.39E+13,1.472631,4,2944,448,4096,0
8733523,3.39E+13,1.472631,8,2944,448,4096,0
8733523,3.39E+13,1.472631,16,2944,448,4096,0
8733523,3.39E+13,1.472631,32,2944,448,4096,0
8733523,3.39E+13,1.472631,64,2944,448,4096,0
8733523,3.39E+13,1.472631,128,2944,448,4096,0
9885854,4.35E+13,1.47596,1,2944,448,4096,7
9885854,4.35E+13,1.47596,2,2944,448,4096,0
9885854,4.35E+13,1.47596,4,2944,448,4096,0
9885854,4.35E+13,1.47596,8,2944,448,4096,0
9885854,4.35E+13,1.47596,16,2944,448,4096,0
9885854,4.35E+13,1.47596,32,2944,448,4096,0
9885854,4.35E+13,1.47596,64,2944,448,4096,0
9885854,4.35E+13,1.47596,128,2944,448,4096,0
24669643,496532089,1409.12161,1,2944,448,4096,3
24669643,496532089,1409.12161,2,2944,448,4096,1
